                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                        7623      1.5000000000000000E+000      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60 
                            model_number                                 star_age                                star_mass                                   log_dt                               log_xmstar                             log_abs_mdot                                num_zones                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                 log_Teff                               luminosity                                    log_L                                    log_R                                    log_g                                  gravity                             log_center_T                           log_center_Rho                             log_center_P                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                                       pp                                      cno                                 tri_alfa                        v_div_csound_surf                              num_retries                              num_backups 
                                     711                  2.8402894316377292E+009                  1.4821415195537582E+000                  5.2496463720895647E+000                  3.3469568123992246E+001                 -9.3225601621475516E+000                                     1067                  0.0000000000000000E+000                  9.9999953663744878E-001                  2.0312157132564576E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.9072659420198477E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.7466348684887746E+032                  5.7547804544055370E+032                  5.7993621725445734E+032                  5.8260872990215575E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.9002588033029730E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1047254268865121E+000                 -1.1503607863780962E+001                 -1.0520839132026572E+001                  2.1047254268866258E+000                  3.6352665976384344E+000                  1.2775584035382951E+002                  2.1063807630178122E+000                  1.3059160226846633E+000                  1.9969469814758614E+000                  9.9299481654821449E+001                  7.6480867997281088E+000                  5.4434249120965594E+000                  2.1565709028283855E+001                  1.3399272727829674E+000                  4.9999168827383228E-001                  4.0598013009391511E+000                  1.0007443655502877E-099                  9.8039636324847135E-001                  8.3958490495188775E-005                  1.6915990325987017E-003                  2.4535598715716934E-003                  9.3350648236947900E-003                  8.1597414013912573E-001                  6.3580996940943357E-001                 -1.0723696610620739E+000                  2.1044364695709636E+000                 -1.1503607863780962E+001                  1.6256502908160871E-008                                        5                                        0 
                                     712                  2.8404607550368967E+009                  1.4820578719213289E+000                  5.2338166824949424E+000                  3.3469543613019532E+001                 -9.3113630293347960E+000                                     1076                  0.0000000000000000E+000                  9.9999953663744878E-001                  2.0326541747648857E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.9077122405735167E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.7535135208605530E+032                  5.7629916180412718E+032                  5.8054817006108707E+032                  5.8323980623399543E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.9036235900626672E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1100268616980302E+000                 -1.1478246777416558E+001                 -1.0505352112455663E+001                  2.1100268616981470E+000                  3.6348158116050713E+000                  1.2931554765004182E+002                  2.1116507433853462E+000                  1.3094525849351568E+000                  1.9898493460021627E+000                  9.7689828236091074E+001                  7.6485770339039032E+000                  5.4445868256342722E+000                  2.1567565878795353E+001                  1.3399272727829692E+000                  4.9999168827383228E-001                  4.0598013009391698E+000                  1.0007443655733606E-099                  9.8039636324846602E-001                  8.3958490487510374E-005                  1.6915990326114160E-003                  2.4535598715716925E-003                  9.3350648236947900E-003                  8.1569390733235969E-001                  6.3600867727592203E-001                 -1.0803216383055660E+000                  2.1097465921336256E+000                 -1.1478246777416558E+001                  1.6209477280336691E-008                                        5                                        0 
                                     713                  2.8406386400238829E+009                  1.4819692365450732E+000                  5.2501392963460516E+000                  3.3469517638996081E+001                 -9.3025322037340263E+000                                     1067                  0.0000000000000000E+000                  9.9999953663744878E-001                  2.0343342641031878E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.9081851955820071E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.7621908204231923E+032                  5.7697685172864247E+032                  5.8121749344333504E+032                  5.8394737666666329E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.9066038297641544E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1119075330565251E+000                 -1.1451514012705399E+001                 -1.0486029776190868E+001                  2.1119075330566464E+000                  3.6346630068246020E+000                  1.2997594787237387E+002                  2.1138629932857707E+000                  1.3108643194463072E+000                  1.9869999029564052E+000                  9.7050975038396047E+001                  7.6490944846884794E+000                  5.4458060078823216E+000                  2.1569514468781758E+001                  1.3399272727829719E+000                  4.9999168827383211E-001                  4.0598013009391911E+000                  1.0007443655980416E-099                  9.8039636324846002E-001                  8.3958490479288787E-005                  1.6915990326251021E-003                  2.4535598715716934E-003                  9.3350648236947900E-003                  8.1540067990288023E-001                  6.3621552787079949E-001                 -1.0628134417462196E+000                  2.1116169912722502E+000                 -1.1451514012705399E+001                  1.4060315305167815E-008                                        5                                        0 
                                     714                  2.8408199509192233E+009                  1.4818781316779803E+000                  5.2584239025183654E+000                  3.3469490939685251E+001                 -9.2988823236224114E+000                                     1064                  0.0000000000000000E+000                  9.9999953663744878E-001                  2.0367309957421845E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.9086713955511811E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.7690035762781494E+032                  5.7760792806046694E+032                  5.8187247418168180E+032                  5.8448283537247098E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.9103111037476853E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1216283695059714E+000                 -1.1425103667999139E+001                 -1.0468981899594997E+001                  2.1216283695060953E+000                  3.6339936125519574E+000                  1.3275037277476798E+002                  2.1230357492924701E+000                  1.3167894859949476E+000                  1.9751228705482962E+000                  9.4432800767451994E+001                  7.6496059575279132E+000                  5.4470238036282659E+000                  2.1571460242500791E+001                  1.3399272727829745E+000                  4.9999168827383211E-001                  4.0598013009392142E+000                  1.0007443656239460E-099                  9.8039636324845369E-001                  8.3958490470651030E-005                  1.6915990326395582E-003                  2.4535598715716930E-003                  9.3350648236947900E-003                  8.1509592722642032E-001                  6.3643148002090699E-001                 -1.0898234703512126E+000                  2.1213613973610852E+000                 -1.1425103667999139E+001                  1.8046094987427952E-008                                        5                                        0 
                                     715                  2.8409925632061539E+009                  1.4817883239697245E+000                  5.2370717065370505E+000                  3.3469464618914863E+001                 -9.2837580924837013E+000                                     1075                  0.0000000000000000E+000                  9.9999951340980853E-001                  2.0378692548651128E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.9091507121376026E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.7756968101005657E+032                  5.7812426324106569E+032                  5.8258004461435672E+032                  5.8526689990598322E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.9129488562254607E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1215435284079147E+000                 -1.1398451263051699E+001                 -1.0450135219532747E+001                  2.1215435284080439E+000                  3.6338938927167916E+000                  1.3292832988639876E+002                  2.1236175483029358E+000                  1.3172798251705107E+000                  1.9741158714267844E+000                  9.4214092979207592E+001                  7.6501228093014211E+000                  5.4482312675433215E+000                  2.1573390369037508E+001                  1.3399272727829772E+000                  4.9999168827383195E-001                  4.0598013009392364E+000                  1.0007443656493439E-099                  9.8039636324844759E-001                  8.3958490462173924E-005                  1.6915990326538248E-003                  2.4535598715716930E-003                  9.3350648236947900E-003                  8.1480373337527090E-001                  6.3663613766515303E-001                 -1.0684853297888490E+000                  2.1212630524218428E+000                 -1.1398451263051699E+001                  1.3931859858186975E-008                                        5                                        0 
                                     716                  2.8411597217542601E+009                  1.4817011335143073E+000                  5.2231285903256142E+000                  3.3469439063680596E+001                 -9.2826596442292093E+000                                     1056                  0.0000000000000000E+000                  9.9999951340980853E-001                  2.0405878275077910E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.9096161287317557E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.7798083680201060E+032                  5.7890115645261141E+032                  5.8324936799661291E+032                  5.8589797623782319E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.9167943268080726E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1217233153141346E+000                 -1.1371589293746037E+001                 -1.0432740653806125E+001                  2.1217233153142696E+000                  3.6338853697463880E+000                  1.3301276641709887E+002                  2.1238933260679822E+000                  1.3174347599938407E+000                  1.9737804465458528E+000                  9.4141355351490517E+001                  7.6506441036517332E+000                  5.4494351842107713E+000                  2.1575315321948779E+001                  1.3399272727829799E+000                  4.9999168827383189E-001                  4.0598013009392604E+000                  1.0007443656746746E-099                  9.8039636324844115E-001                  8.3958490453710872E-005                  1.6915990326681497E-003                  2.4535598715716930E-003                  9.3350648236947900E-003                  8.1452052594588786E-001                  6.3683437330091164E-001                 -1.0533681311975736E+000                  2.1214330213515238E+000                 -1.1371589293746037E+001                  1.3933758785067077E-008                                        5                                        0 
                                     717                  2.8413209099468026E+009                  1.4816169688381691E+000                  5.2073332254254003E+000                  3.3469414393865769E+001                 -9.2822033688085881E+000                                     1063                  0.0000000000000000E+000                  9.9999951340980853E-001                  2.0431821582389467E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.9100654470920517E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.7875533957290444E+032                  5.7938641590474362E+032                  5.8384219727803522E+032                  5.8658642314527794E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.9200960238161006E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1260843834875653E+000                 -1.1344765516245820E+001                 -1.0415373113273535E+001                  2.1260843834877048E+000                  3.6336030984182228E+000                  1.3428418078934106E+002                  2.1280248540644742E+000                  1.3200650666484179E+000                  1.9684951634218724E+000                  9.3002615733657350E+001                  7.6511653449690806E+000                  5.4506251917411790E+000                  2.1577218532949558E+001                  1.3399272727829825E+000                  4.9999168827383172E-001                  4.0598013009392826E+000                  1.0007443656998254E-099                  9.8039636324843493E-001                  8.3958490445299591E-005                  1.6915990326824709E-003                  2.4535598715716925E-003                  9.3350648236947900E-003                  8.1424519061762612E-001                  6.3702769068091503E-001                 -1.0569813328532960E+000                  2.1257993728350137E+000                 -1.1344765516245820E+001                  1.6809811997076492E-008                                        5                                        0 
                                     718                  2.8414765068384609E+009                  1.4815344441504243E+000                  5.1920009168888592E+000                  3.3469390203393175E+001                 -9.2754170271595111E+000                                     1064                  0.0000000000000000E+000                  9.9999948676997374E-001                  2.0450787438556306E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.9105060390993742E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.7930992180391681E+032                  5.8006530104960711E+032                  5.8441351259360933E+032                  5.8708363480067128E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.9237161738567552E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1348983507924624E+000                 -1.1320793219349374E+001                 -1.0402398688455190E+001                  2.1348983507926036E+000                  3.6330294134209260E+000                  1.3687355498719538E+002                  2.1363195472388052E+000                  1.3253597832301773E+000                  1.9578815397857638E+000                  9.0757294253048642E+001                  7.6516311858444244E+000                  5.4517149966682492E+000                  2.1578960308050998E+001                  1.3399272727829854E+000                  4.9999168827383161E-001                  4.0598013009393057E+000                  1.0007443657247435E-099                  9.8039636324842838E-001                  8.3958490436958201E-005                  1.6915990326967503E-003                  2.4535598715716930E-003                  9.3350648236947900E-003                  8.1397424753271430E-001                  6.3721817976396877E-001                 -1.0866423297800123E+000                  2.1346375108809794E+000                 -1.1320793219349374E+001                  2.0292475383403862E-008                                        5                                        0 
                                     719                  2.8416407234570880E+009                  1.4814445744422444E+000                  5.2154171053580107E+000                  3.3469363858341040E+001                 -9.2618037738828960E+000                                     1067                  0.0000000000000000E+000                  9.9999948676997374E-001                  2.0460637073138754E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.9109859218995382E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.7987167535688158E+032                  5.8074538141479381E+032                  5.8508522641652172E+032                  5.8781032875854548E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.9258311826771644E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1356456439399212E+000                 -1.1294788794186177E+001                 -1.0383486811557226E+001                  2.1356456439400686E+000                  3.6329238910181219E+000                  1.3730057777238949E+002                  2.1376723647883398E+000                  1.3262472368105520E+000                  1.9560802875728762E+000                  9.0381654591111158E+001                  7.6521370040314247E+000                  5.4528882698155297E+000                  2.1580835827035990E+001                  1.3399272727829885E+000                  4.9999168827383128E-001                  4.0598013009393323E+000                  1.0007443657517929E-099                  9.8039636324842117E-001                  8.3958490427894921E-005                  1.6915990327123589E-003                  2.4535598715716930E-003                  9.3350648236947917E-003                  8.1368598287906935E-001                  6.3741884723597853E-001                 -1.0638129478030942E+000                  2.1353711941281652E+000                 -1.1294788794186177E+001                  1.5355188625889917E-008                                        5                                        0 
                                     720                  2.8418102143455744E+009                  1.4813513329626689E+000                  5.2291463563065932E+000                  3.3469336523174299E+001                 -9.2595371999245035E+000                                     1064                  0.0000000000000000E+000                  9.9999945826342507E-001                  2.0485780630770753E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.9114838680283128E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.8062944504322543E+032                  5.8164299187920642E+032                  5.8579279684919159E+032                  5.8842228156517147E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.9298569096933247E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1453757827681086E+000                 -1.1268520467147718E+001                 -1.0364792031016366E+001                  2.1453757827682596E+000                  3.6321825198874804E+000                  1.4022133491443941E+002                  2.1468140973017240E+000                  1.3323008453285281E+000                  1.9439457353701808E+000                  8.7891269077145054E+001                  7.6526482600283359E+000                  5.4540825713426493E+000                  2.1582744532636468E+001                  1.3399272727829918E+000                  4.9999168827383128E-001                  4.0598013009393599E+000                  1.0007443657805125E-099                  9.8039636324841373E-001                  8.3958490418262896E-005                  1.6915990327290513E-003                  2.4535598715716934E-003                  9.3350648236947917E-003                  8.1338283311139403E-001                  6.3763109942363039E-001                 -1.0889272654995483E+000                  2.1451224986848674E+000                 -1.1268520467147718E+001                  2.0281588952995836E-008                                        5                                        0 
                                     721                  2.8419710687781549E+009                  1.4812596859917104E+000                  5.2064330330260713E+000                  3.3469309653785416E+001                 -9.2443149174408301E+000                                     1077                  0.0000000000000000E+000                  9.9999945826342507E-001                  2.0497452093506230E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.9119733542576398E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.8156649777837702E+032                  5.8186769330038906E+032                  5.8650036728186305E+032                  5.8912985199784394E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.9330895084018327E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1410380864469354E+000                 -1.1242351853013671E+001                 -1.0349621082255865E+001                  2.1410380864470935E+000                  3.6324204860055183E+000                  1.3913348854215792E+002                  2.1434316744824495E+000                  1.3301337016828141E+000                  1.9482531532727296E+000                  8.8767329219336560E+001                  7.6531582267835203E+000                  5.4552556014194424E+000                  2.1584619917856866E+001                  1.3399272727829947E+000                  4.9999168827383111E-001                  4.0598013009393865E+000                  1.0007443658085417E-099                  9.8039636324840618E-001                  8.3958490408853241E-005                  1.6915990327454624E-003                  2.4535598715716925E-003                  9.3350648236947900E-003                  8.1309521530954698E-001                  6.3782938763604025E-001                 -1.0522079900233352E+000                  2.1407596811909482E+000                 -1.1242351853013671E+001                  1.2824340346451602E-008                                        5                                        0 
                                     722                  2.8421269630634451E+009                  1.4811719873741862E+000                  5.1928301952878639E+000                  3.3469283940432419E+001                 -9.2498374480605854E+000                                     1075                  0.0000000000000000E+000                  9.9999945826342507E-001                  2.0530723206076076E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.9124418128628804E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.8183900801257807E+032                  5.8270434752820836E+032                  5.8707407303808760E+032                  5.8970355775407281E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.9366706028819201E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1520749477815473E+000                 -1.1215865711619228E+001                 -1.0331505956831455E+001                  2.1520749477817085E+000                  3.6317046926409522E+000                  1.4241870406987920E+002                  2.1535670296161906E+000                  1.3366329659788174E+000                  1.9352289113277266E+000                  8.6144769111891748E+001                  7.6536748347413761E+000                  5.4564290478395359E+000                  2.1586496512334378E+001                  1.3399272727829985E+000                  4.9999168827383089E-001                  4.0598013009394149E+000                  1.0007443658364808E-099                  9.8039636324839841E-001                  8.3958490399464592E-005                  1.6915990327619455E-003                  2.4535598715716925E-003                  9.3350648236947883E-003                  8.1281162220525227E-001                  6.3802750038418965E-001                 -1.0779723296193064E+000                  2.1518191687626849E+000                 -1.1215865711619228E+001                  2.2415977602601820E-008                                        5                                        0 
                                     723                  2.8422772598730798E+009                  1.4810841312129859E+000                  5.1769497618738134E+000                  3.3469258179360793E+001                 -9.2331775386568129E+000                                     1081                  0.0000000000000000E+000                  9.9999941347389465E-001                  2.0539618616024280E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.9129111929532314E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.8252267403874080E+032                  5.8324936799661932E+032                  5.8762626482844614E+032                  5.9023901645987747E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.9398671503037127E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1639530852946303E+000                 -1.1193852573141392E+001                 -1.0315900883500879E+001                  2.1639530852947932E+000                  3.6307930062534934E+000                  1.4622847992851300E+002                  2.1650319654483701E+000                  1.3441888066698249E+000                  1.9200914688740862E+000                  8.3193897136706155E+001                  7.6541040585720017E+000                  5.4574508611967687E+000                  2.1588128565387507E+001                  1.3399272727830012E+000                  4.9999168827383089E-001                  4.0598013009394416E+000                  1.0007443658640514E-099                  9.8039636324839086E-001                  8.3958490390191682E-005                  1.6915990327783189E-003                  2.4535598715716930E-003                  9.3350648236947900E-003                  8.1253000069153258E-001                  6.3822343976936224E-001                 -1.1220054724664716E+000                  2.1637282118433152E+000                 -1.1193852573141392E+001                  2.4866903436032728E-008                                        5                                        0 
                                     724                  2.8424343475770874E+009                  1.4809881887861691E+000                  5.1961421921018776E+000                  3.3469230045499053E+001                 -9.2141314925666986E+000                                     1080                  0.0000000000000000E+000                  9.9999941347389465E-001                  2.0544899923668117E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.9134238273326218E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.8313462684537428E+032                  5.8391869137887658E+032                  5.8835534922696805E+032                  5.9102308099337790E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.9423667061824405E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1541808179188022E+000                 -1.1167177191530321E+001                 -1.0299113255372388E+001                  2.1541808179189759E+000                  3.6313901176940071E+000                  1.4352564466523049E+002                  2.1569295062376082E+000                  1.3389433541834161E+000                  1.9305542399851612E+000                  8.5222494096479522E+001                  7.6546252871901235E+000                  5.4586343999243061E+000                  2.1590021168383991E+001                  1.3399272727830047E+000                  4.9999168827383084E-001                  4.0598013009394718E+000                  1.0007443658936886E-099                  9.8039636324838253E-001                  8.3958490380214745E-005                  1.6915990327960588E-003                  2.4535598715716930E-003                  9.3350648236947883E-003                  8.1223797114924445E-001                  6.3842194578968814E-001                 -1.0402835407340167E+000                  2.1539031927997372E+000                 -1.1167177191530321E+001                  1.0387789413617309E-008                                        5                                        0 
                                     725                  2.8425930852604256E+009                  1.4808941668611173E+000                  5.2006800378013942E+000                  3.3469202473031046E+001                 -9.2274508988954587E+000                                     1064                  0.0000000000000000E+000                  9.9999941347389465E-001                  2.0587183740586251E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.9139262587624160E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.8372745612680366E+032                  5.8471231767498130E+032                  5.8905335789702837E+032                  5.9161591027478897E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.9466928605879023E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1629120527489611E+000                 -1.1140543080431238E+001                 -1.0282004297829060E+001                  2.1629120527491388E+000                  3.6308410833682170E+000                  1.4606371878431230E+002                  2.1645423535897423E+000                  1.3438478465110635E+000                  1.9207176828618624E+000                  8.3313941857663778E+001                  7.6551460101547768E+000                  5.4598216237060351E+000                  2.1591919378446526E+001                  1.3399272727830089E+000                  4.9999168827383056E-001                  4.0598013009395020E+000                  1.0007443659244806E-099                  9.8039636324837376E-001                  8.3958490369838808E-005                  1.6915990328146414E-003                  2.4535598715716921E-003                  9.3350648236947865E-003                  8.1194023092513201E-001                  6.3862802268033547E-001                 -1.0782839981525194E+000                  2.1626627581314857E+000                 -1.1140543080431238E+001                  2.1085588537185336E-008                                        5                                        0 
                                     726                  2.8427424947497740E+009                  1.4808030766135480E+000                  5.1743781814207619E+000                  3.3469175758624658E+001                 -9.2149062989990860E+000                                     1072                  0.0000000000000000E+000                  9.9999941347389465E-001                  2.0601853625682570E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.9144130582520233E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.8460713828633515E+032                  5.8493223821486032E+032                  5.8973224304187126E+032                  5.9234260423263658E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.9490482113197009E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1618295553109061E+000                 -1.1113994403331745E+001                 -1.0264634834851858E+001                  2.1618295553110918E+000                  3.6308862634594532E+000                  1.4591615052463388E+002                  2.1641033638299971E+000                  1.3435379914487189E+000                  1.9213106785801588E+000                  8.3427778338318845E+001                  7.6556656784698740E+000                  5.4609863648499823E+000                  2.1593782407656811E+001                  1.3399272727830120E+000                  4.9999168827383050E-001                  4.0598013009395340E+000                  1.0007443659542695E-099                  9.8039636324836499E-001                  8.3958490359790924E-005                  1.6915990328327699E-003                  2.4535598715716921E-003                  9.3350648236947865E-003                  8.1165875784652342E-001                  6.3882069362803839E-001                 -1.0537407138293948E+000                  2.1615651036729617E+000                 -1.1113994403331745E+001                  1.6303833934412503E-008                                        5                                        0 
                                     727                  2.8428875964391689E+009                  1.4807147596603667E+000                  5.1616724688872635E+000                  3.3469149855984483E+001                 -9.2156283908326273E+000                                     1066                  0.0000000000000000E+000                  9.9999941347389465E-001                  2.0628504090636970E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.9148851028776335E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.8488203896118938E+032                  5.8577367332398705E+032                  5.9032029144199565E+032                  5.9289718646364362E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.9533623486294869E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1658371458087906E+000                 -1.1088266627051562E+001                 -1.0246406904856386E+001                  2.1658371458089829E+000                  3.6306332231920200E+000                  1.4714003216980009E+002                  2.1677308466579897E+000                  1.3458578133975811E+000                  1.9166451320422631E+000                  8.2536325836432738E+001                  7.6561695887262857E+000                  5.4621168887783043E+000                  2.1595590582182218E+001                  1.3399272727830160E+000                  4.9999168827383023E-001                  4.0598013009395659E+000                  1.0007443659839740E-099                  9.8039636324835622E-001                  8.3958490349761986E-005                  1.6915990328509971E-003                  2.4535598715716921E-003                  9.3350648236947865E-003                  8.1138356707386527E-001                  6.3900977982002016E-001                 -1.0614352559710862E+000                  2.1655797268006096E+000                 -1.1088266627051562E+001                  1.9766290049517748E-008                                        5                                        0 
